track_id,x,y
331,221,512
335,-64,642
199,1114,494
240,1171,500
243,835,501
246,251,510
257,338,567
264,1153,496
272,889,501
282,1218,495
293,1006,491
300,1067,489
304,767,554
327,222,507
329,-42,422
331,221,513
335,-68,647
199,1114,494
240,1171,499
243,837,501
246,249,510
257,351,566
264,1153,495
272,887,503
282,1219,495
293,1006,491
300,1067,489
304,767,556
327,222,504
329,-45,418
331,221,513
335,-72,651
345,1179,501
347,813,484
199,1114,494
240,1172,499
243,838,500
246,248,510
257,358,564
264,1153,495
272,886,502
282,1220,495
293,1006,491
300,1066,489
304,766,557
327,222,504
329,-47,414
331,221,514
335,-76,656
345,1179,500
347,813,484
199,1114,494
240,1172,499
243,839,500
246,248,511
257,364,563
264,1153,495
272,885,503
282,1221,495
293,1006,491
300,1065,489
304,765,555
327,222,503
329,-50,410
331,222,513
335,-80,660
345,1179,500
347,813,483
199,1114,494
240,1172,498
243,840,499
246,248,511
257,372,562
264,1153,495
272,882,505
282,1215,497
293,1005,491
300,1064,490
304,765,555
327,221,503
329,-53,406
331,221,509
335,60,376
345,1180,502
347,812,484
199,1114,493
240,1173,498
243,841,498
246,248,511
257,376,562
264,1153,495
272,881,506
282,1214,497
293,1006,491
300,1064,490
304,764,553
327,221,503
329,-56,403
331,222,510
335,62,369
345,1182,502
347,813,484
199,1114,494
240,1173,498
243,841,498
246,248,510
257,379,563
264,1153,494
272,880,506
282,1215,497
293,1005,490
300,1064,490
304,762,554
327,221,502
329,-59,398
331,222,505
335,64,361
345,1182,503
347,812,484
199,1114,494
240,1174,498
243,842,499
246,250,510
257,385,560
264,1154,495
272,879,507
282,1215,497
293,1005,491
300,1063,490
304,761,556
327,221,503
329,-61,394
331,221,506
335,66,354
345,1183,501
347,812,484
199,1114,494
240,1174,498
243,842,500
246,250,511
257,389,563
264,1154,494
272,880,508
282,1214,497
293,1005,489
300,1063,491
304,758,557
327,222,512
329,-64,391
331,221,506
335,68,346
345,1183,501
347,811,484
199,1114,495
240,1174,498
243,842,501
246,250,511
257,393,563
264,1153,494
272,880,508
282,1215,498
293,1005,490
300,1063,490
304,754,559
327,222,513
331,221,506
335,70,339
345,1183,501
347,811,484
199,1114,494
240,1175,497
243,842,500
246,249,511
257,397,559
264,1153,493
272,877,507
282,1215,498
293,1006,490
300,1062,490
304,748,562
327,222,514
331,221,506
335,72,332
345,1184,501
347,811,483
199,1114,494
240,1175,497
243,843,500
246,250,510
257,403,554
264,1154,494
272,876,507
282,1215,498
293,1006,490
300,1063,491
304,746,564
327,222,514
331,221,505
335,74,324
345,1183,501
347,810,483
199,1114,495
240,1176,497
243,844,500
246,250,510
257,408,553
264,1154,494
272,876,506
282,1215,496
293,1005,491
300,1063,491
304,744,567
327,221,515
331,221,505
335,76,317
345,1184,500
347,811,483
199,1114,494
240,1176,497
243,844,500
246,250,510
257,414,552
264,1154,494
272,876,506
282,1215,497
293,1005,490
300,1063,491
304,741,567
327,222,515
331,221,505
335,78,309
345,1185,501
347,810,483
199,1114,494
240,1176,497
243,843,499
246,250,510
257,420,549
264,1154,494
272,876,508
282,1214,498
293,1005,491
300,1063,491
304,738,567
327,221,516
331,221,505
335,80,302
345,1185,501
347,811,483
199,1114,494
240,1177,496
243,844,496
246,250,510
257,428,545
264,1155,494
272,875,507
282,1214,497
293,1004,490
300,1063,492
304,728,565
327,221,517
331,221,504
335,82,294
345,1185,500
347,811,483
199,1115,495
240,1177,496
243,844,495
246,250,510
257,433,544
264,1156,495
272,875,507
282,1215,498
293,1005,491
300,1064,491
304,721,564
327,221,517
331,221,504
335,84,287
345,1186,499
347,812,484
199,1117,494
240,1178,496
243,846,494
246,250,510
257,437,543
264,1158,494
272,875,508
282,1215,498
293,1007,491
300,1064,491
304,716,563
327,221,518
331,220,504
335,85,280
345,1187,499
347,813,484
199,1119,494
240,1178,496
243,848,493
246,250,510
257,441,543
264,1161,494
272,874,509
282,1220,500
293,1010,491
300,1064,491
304,713,564
327,221,519
331,221,504
335,87,272
345,1192,499
347,816,483
199,1120,494
240,1179,496
243,848,493
246,250,510
257,449,542
264,1164,495
272,873,509
282,1223,499
293,1012,491
300,1069,490
304,707,566
327,221,520
331,221,503
335,89,265
345,1195,499
347,818,482
199,1128,494
240,1179,496
243,849,493
246,250,510
257,456,542
264,1169,493
272,872,510
282,1224,500
293,1016,492
300,1070,489
304,705,566
327,221,520
331,220,503
335,91,257
345,1200,499
347,822,480
199,1135,491
240,1179,495
243,850,492
246,250,510
257,465,543
264,1178,493
272,876,511
282,1238,497
293,1017,492
300,1082,482
304,706,567
327,221,521
331,220,502
335,93,250
345,1209,497
347,823,480
199,1146,494
240,1179,495
243,851,492
246,250,510
257,480,538
264,1190,495
272,884,511
282,1250,500
293,1018,492
300,1084,481
304,707,569
327,221,522
331,220,502
335,95,242
345,1221,500
347,837,481
199,1157,495
240,1180,495
243,852,491
246,250,510
257,491,533
264,1201,496
272,892,511
282,1253,500
293,1019,492
300,1086,480
304,710,570
327,221,522
331,220,502
335,98,235
345,1233,501
347,846,482
199,1166,494
240,1181,495
243,852,491
246,250,509
257,501,538
264,1211,497
272,899,510
282,1256,501
293,1020,492
300,1088,480
304,712,569
327,221,523
331,220,502
335,100,228
345,1243,501
347,853,482
199,1175,494
240,1181,495
243,853,490
246,250,509
257,511,537
264,1220,497
272,904,509
282,1260,501
293,1021,492
300,1063,490
304,714,569
327,221,523
331,220,501
335,102,220
345,1254,503
347,860,483
199,1188,496
240,1181,494
243,854,490
246,250,509
257,526,533
264,1234,498
272,913,511
282,1263,502
293,1022,492
300,1070,492
304,717,566
327,220,524
331,220,501
335,104,213
345,1259,504
347,871,483
364,181,405
199,1196,496
240,1182,494
243,854,489
246,250,509
257,537,531
264,1243,496
272,919,511
282,1266,502
293,1023,492
300,1075,490
304,719,564
327,221,525
331,220,501
335,106,205
345,1267,498
347,877,482
364,187,407
199,1202,493
240,1182,494
243,855,489
246,250,509
257,545,529
264,1249,494
272,922,510
282,1270,502
293,1024,493
300,1081,489
304,719,563
327,220,526
331,220,501
335,107,198
345,1273,497
347,883,481
364,185,409
199,1208,493
240,1183,494
243,856,488
246,251,509
257,552,526
264,1256,491
272,926,509
282,1273,503
293,1025,493
300,1086,486
304,720,562
327,221,526
331,220,500
335,109,190
345,1279,496
347,889,481
364,188,409
199,1213,490
240,1183,493
243,856,488
246,251,509
257,559,525
264,1260,488
272,930,510
282,1277,503
293,1026,493
300,1091,485
304,716,562
327,220,527
331,220,500
335,111,183
345,1285,496
347,892,480
364,187,412
199,1213,489
240,1159,483
243,857,487
246,251,509
257,563,524
264,1261,488
272,928,510
282,1280,503
293,1027,493
300,1093,485
304,708,562
327,220,528
331,220,500
335,113,176
345,1291,496
347,893,480
364,184,414
199,1213,488
240,1156,482
243,858,486
246,251,509
257,566,524
264,1260,487
272,925,511
282,1283,503
293,1029,493
300,1092,484
304,699,564
327,220,528
331,220,499
335,115,168
345,1297,496
347,892,478
364,182,414
199,1218,487
240,1155,482
243,859,486
246,251,509
257,567,526
264,1259,486
272,922,512
282,1287,503
293,1030,493
300,1092,484
304,690,563
327,220,529
331,220,499
335,117,161
345,1303,495
347,896,478
364,180,413
199,1212,487
240,1154,482
243,859,486
246,251,509
257,569,528
264,1258,486
272,918,511
282,1290,504
293,1031,493
300,1091,483
304,688,564
327,220,530
331,220,499
335,120,153
345,1309,495
347,900,478
364,180,415
199,1212,488
240,1153,482
243,860,485
246,337,509
257,570,530
264,1258,486
272,917,511
282,1293,504
293,1032,493
300,1091,483
304,684,563
327,220,531
331,220,499
345,1315,494
347,903,477
364,173,410
199,1212,488
240,1152,481
243,861,485
246,337,507
257,571,530
264,1258,486
272,915,510
282,1297,504
293,1032,494
300,1092,484
304,678,563
327,220,531
331,220,498
345,1321,494
347,907,477
364,169,407
199,1211,490
240,1152,484
243,938,495
246,339,506
257,578,526
264,1257,489
272,910,508
282,1300,505
293,1033,494
300,1091,484
304,667,562
327,306,510
331,220,498
345,1327,494
347,911,477
364,167,407
199,1210,492
240,1152,485
243,940,495
246,340,505
257,584,523
264,1257,490
272,908,508
282,1304,505
293,1034,493
300,1091,485
304,655,561
327,310,510
345,1332,494
347,915,477
364,166,407
199,1210,491
240,1151,485
243,942,496
246,341,504
257,587,521
264,1258,490
272,906,508
282,1307,505
293,1036,494
300,1092,486
304,647,558
327,313,510
345,1338,493
347,919,476
364,165,407
199,1210,492
240,1151,485
243,942,496
246,344,504
257,588,518
264,1258,490
272,903,509
282,1310,506
293,1037,494
300,1092,485
304,630,557
327,316,510
345,1344,493
347,922,476
364,116,402
199,1211,492
240,1150,484
243,942,495
246,346,504
257,583,514
264,1258,490
272,901,508
282,1314,506
293,1038,494
300,1093,485
304,613,556
327,320,509
345,1350,492
347,926,476
364,102,395
372,322,506
199,1210,490
240,1154,484
243,941,495
246,349,503
257,587,513
264,1256,490
272,899,509
282,1317,506
293,1039,494
300,1093,485
304,602,557
327,323,509
345,1356,492
347,930,475
364,95,394
372,323,508
199,1211,491
240,1154,484
243,942,495
246,340,506
257,590,511
264,1258,490
272,898,512
282,1321,506
293,1040,494
300,1093,486
304,586,558
327,327,509
345,1362,492
347,934,475
364,88,393
372,324,507
199,1211,491
240,1153,484
243,943,495
246,340,506
257,594,510
264,1258,490
272,897,513
282,1324,507
293,1041,494
300,1093,486
304,575,558
327,331,509
345,1368,492
347,938,474
364,81,392
372,324,507
199,1211,492
240,1153,484
243,943,494
246,340,506
257,597,508
264,1258,490
272,897,513
282,1327,507
293,1042,494
300,1094,487
304,567,559
327,334,508
345,1374,491
347,941,474
364,75,390
372,326,506
199,1212,492
240,1153,484
243,943,494
246,340,506
257,601,506
264,1258,491
272,897,511
282,1331,507
293,1043,494
300,1094,487
304,554,559
327,338,508
345,1380,491
347,945,473
364,68,389
372,326,506
199,1213,492
240,1153,484
243,944,494
246,341,505
257,614,479
264,1259,491
272,897,510
282,1334,507
293,1044,495
300,1095,487
304,546,559
327,341,508
345,1386,490
347,949,473
364,61,388
372,326,506
199,1214,492
240,1152,484
243,944,494
246,341,505
257,617,495
264,1260,491
272,896,511
282,1337,508
293,1045,495
300,1094,487
304,539,558
327,345,508
345,1392,490
347,971,484
364,54,387
372,326,506
199,1216,492
240,1152,484
243,945,493
246,340,505
257,618,504
264,1261,491
272,895,511
282,1341,508
293,1046,495
300,1094,487
304,532,557
327,348,508
345,1398,490
347,973,482
364,47,385
372,326,505
199,1217,492
240,1152,484
243,945,493
246,340,505
257,621,511
264,1262,491
272,893,511
282,1344,508
293,1047,495
300,1094,487
304,521,554
327,351,507
345,1404,490
347,978,482
364,40,385
372,327,505
199,1218,492
240,1152,483
243,946,493
246,339,506
257,623,513
264,1263,491
272,891,512
282,1347,509
300,1095,487
304,514,552
327,355,507
345,1409,489
347,983,483
364,33,383
372,326,506
199,1219,493
240,1151,483
243,947,493
246,339,505
257,626,512
264,1264,491
272,888,513
282,1351,509
300,1095,487
304,498,551
327,359,507
345,1415,489
347,987,482
364,27,382
372,328,505
199,1220,493
240,1151,483
243,948,494
246,341,505
257,629,512
264,1265,491
272,885,514
300,1095,487
304,486,550
327,362,507
345,1421,488
347,992,482
364,20,381
372,328,505
199,1221,493
240,1151,483
243,949,494
246,341,504
257,631,512
264,1266,491
272,882,515
300,1094,488
304,480,552
327,366,507
345,1427,488
347,997,483
364,13,380
372,328,505
199,1222,493
240,1151,483
243,950,493
246,341,504
257,634,514
264,1257,491
272,881,516
300,1094,487
304,462,553
327,369,506
345,1433,488
347,980,484
364,6,378
372,326,505
199,1223,493
240,1151,483
243,951,493
246,341,504
257,635,515
264,1257,491
272,879,516
300,1095,488
304,445,554
327,373,506
345,1439,488
347,981,484
364,0,378
372,327,505
199,1224,493
240,1150,483
243,951,493
246,340,504
257,637,515
264,1257,490
272,876,517
300,1094,488
304,432,554
327,376,506
345,1445,487
347,982,484
364,-7,376
372,326,505
199,1225,493
240,1150,483
243,952,493
246,335,505
257,640,517
264,1258,491
272,872,517
300,1094,488
304,411,553
327,380,506
347,981,486
364,-14,375
372,326,505
199,1226,493
240,1150,483
243,952,492
246,338,505
257,643,512
264,1258,491
272,870,516
300,1094,488
304,398,551
327,383,506
347,983,486
364,-21,374
372,326,505
199,1228,493
240,1150,483
243,953,492
246,338,504
257,649,513
264,1257,490
272,867,516
300,1094,486
304,384,548
327,387,505
347,985,486
364,-28,372
372,326,505
199,1229,493
240,1149,483
243,953,492
246,338,504
257,652,510
264,1257,490
272,864,515
300,1094,486
304,368,546
327,390,505
347,987,487
364,-35,371
372,326,505
199,1211,493
240,1149,483
243,953,493
246,339,504
257,657,508
264,1257,490
272,861,517
300,1094,485
304,326,542
327,394,505
347,989,487
364,-42,370
372,326,505
199,1212,493
240,1149,482
243,954,493
246,339,504
257,660,508
264,1258,490
272,857,517
300,1094,486
304,298,543
327,397,505
347,988,487
364,-48,369
372,326,504
199,1212,493
240,1149,482
243,954,492
246,339,504
257,664,508
264,1258,490
272,853,518
300,1095,486
304,275,543
327,401,504
347,990,487
364,-55,368
372,326,504
199,1212,493
240,1148,482
243,954,493
246,339,504
257,665,508
264,1258,489
272,852,521
300,1095,486
304,245,545
327,404,504
347,992,488
364,-62,367
372,326,504
199,1212,491
240,1148,482
243,954,493
246,345,503
257,667,510
264,1258,489
272,851,524
300,1095,485
304,224,545
327,408,504
347,994,488
364,-69,365
372,326,504
199,1212,491
240,1148,482
243,954,492
246,341,504
257,670,512
264,1258,489
272,850,525
300,1095,485
304,193,545
327,411,503
347,995,488
364,-76,364
372,326,504
199,1212,491
240,1148,482
243,953,491
246,340,504
257,673,509
264,1258,489
272,849,525
300,1095,486
304,169,544
347,997,489
364,-83,363
372,326,504
199,1212,491
240,1148,482
243,953,491
246,340,504
257,674,508
264,1258,489
272,849,525
300,1095,485
304,152,542
347,999,489
364,-90,362
372,326,504
199,1212,490
240,1147,482
243,953,490
246,340,504
257,678,506
264,1258,489
272,847,523
300,1095,485
304,130,539
347,1000,489
364,-96,361
372,330,505
376,890,481
199,1212,490
240,1147,482
243,953,490
246,341,504
257,679,503
264,1259,489
272,847,521
300,1095,485
304,116,536
347,1002,489
364,-103,360
372,328,505
376,890,481
199,1212,490
240,1147,482
243,954,490
246,340,504
257,683,503
264,1259,489
272,844,522
300,1095,486
304,101,532
347,1004,490
372,326,505
376,890,481
199,1212,490
243,954,489
246,341,504
257,684,503
264,1259,489
272,840,522
300,1095,487
304,90,531
347,990,483
372,327,505
376,891,480
199,1212,491
243,954,489
246,341,504
257,685,504
264,1259,489
272,836,523
300,1095,487
304,79,531
347,990,484
372,326,505
376,890,480
199,1212,491
243,955,490
246,340,504
257,689,503
264,1259,488
272,831,529
300,1095,486
304,60,532
347,991,483
372,328,505
376,890,480
199,1212,491
243,955,490
246,340,504
257,690,503
264,1259,488
272,831,529
300,1095,487
304,48,533
347,991,483
372,326,505
376,890,480
199,1212,491
243,955,490
246,339,504
257,692,503
264,1260,488
272,830,530
300,1095,487
304,33,533
347,992,483
372,326,505
376,890,480
199,1212,491
243,956,491
246,339,504
257,695,503
264,1260,488
272,826,531
300,1095,487
304,16,533
347,993,483
372,326,505
376,890,480
199,1212,491
243,957,492
246,338,504
257,697,503
264,1260,488
272,824,531
300,1094,487
304,-1,532
347,994,483
372,326,505
376,891,480
199,1212,491
243,958,491
246,339,504
257,701,503
264,1260,488
272,819,529
300,1094,486
304,-17,531
347,994,482
372,329,505
376,891,480
199,1212,491
243,959,491
246,340,504
257,703,501
264,1260,488
272,815,528
300,1094,485
304,-34,531
347,995,482
372,328,505
376,891,480
199,1211,490
243,959,490
246,340,504
257,705,500
264,1156,486
272,811,529
300,1095,486
304,-52,530
347,996,482
372,328,505
376,890,479
199,1212,491
243,960,490
246,340,505
257,709,500
264,1158,487
272,807,529
300,1095,487
304,-69,529
347,996,482
372,328,505
376,890,480
199,1212,491
243,961,490
246,339,504
257,711,500
264,1154,487
272,803,530
300,1094,486
304,-86,529
347,997,482
372,328,505
376,890,480
199,1212,492
243,961,490
246,339,504
257,712,499
264,1150,487
272,800,532
300,1095,487
304,-103,528
347,997,482
372,327,505
376,890,480
199,1211,490
243,961,490
246,339,504
257,713,501
264,1146,487
272,797,533
300,1095,486
304,-119,527
347,998,482
372,327,505
376,890,480
199,1211,490
243,961,490
246,339,504
257,714,501
264,1142,487
272,795,534
300,1095,487
304,-137,527
347,998,481
372,327,505
376,890,480
199,1211,490
243,961,489
246,339,504
257,715,500
264,1138,486
272,793,537
300,1095,487
304,-154,526
347,999,481
372,327,505
376,890,480
199,1211,489
243,961,490
246,340,504
257,719,499
264,1134,486
272,791,541
300,1095,486
304,-171,525
347,1000,481
372,326,505
376,890,480
199,1211,491
243,962,490
246,339,504
257,721,498
264,1130,486
272,788,542
300,1095,487
304,-188,525
347,1000,481
372,327,505
376,890,480
199,1211,491
243,962,490
246,340,504
257,721,498
264,1126,486
272,786,542
300,1095,487
304,-205,524
347,1001,481
372,327,505
376,890,480
199,1211,491
243,962,490
246,340,504
257,724,497
264,1122,486
272,783,540
300,1094,487
304,-222,523
347,1044,485
372,327,505
376,890,480
199,1212,492
243,962,490
246,341,504
257,726,496
264,1118,486
272,781,538
300,1094,487
304,-239,523
347,1045,485
372,329,505
376,890,480
199,1211,492
243,962,491
246,340,504
257,729,496
264,1114,486
272,778,538
300,1094,486
304,-256,522
347,1047,485
372,329,505
376,890,480
199,1211,492
243,962,490
246,340,504
257,730,496
264,1110,486
272,776,539
300,1094,486
304,-273,521
347,1050,485
372,327,505
376,890,480
199,1211,489
243,962,490
246,340,504
257,730,496
264,1106,486
272,772,540
300,1094,486
304,-291,520
347,1053,485
372,327,504
376,890,479
199,1211,489
243,962,489
246,340,504
257,730,496
264,1102,486
272,766,543
300,1094,487
304,-308,520
347,1055,485
372,327,504
376,891,480
199,1211,491
243,962,490
246,340,504
257,730,496
264,1069,485
272,762,546
300,1094,486
304,-324,519
347,1058,485
372,327,504
376,890,481
199,1212,491
243,962,490
246,340,504
257,732,495
264,1063,485
272,760,550
300,1094,486
304,-342,519
347,1060,485
372,327,504
376,890,480
199,1212,491
243,962,490
246,340,504
257,733,495
264,1058,485
272,758,553
300,1094,486
304,-359,518
347,1063,485
372,325,506
376,887,480
199,1212,492
243,962,490
246,340,505
257,735,495
264,1052,485
272,755,555
300,1093,486
304,-376,517
347,1065,486
372,326,505
376,889,480
199,1212,492
243,962,490
246,340,505
257,736,494
264,1046,485
272,750,555
300,1092,486
304,-393,516
347,1068,486
372,326,505
376,890,480
199,1212,492
243,963,489
246,340,505
257,738,494
264,1041,485
272,744,553
300,1092,485
304,-410,516
347,1071,486
372,325,506
376,890,480
199,1212,492
243,963,489
246,340,505
257,739,494
264,1035,485
272,739,551
300,1092,486
304,-427,515
347,1073,486
372,325,505
376,890,480
199,1211,491
243,963,489
246,340,505
257,741,494
264,1029,485
272,735,552
300,1092,486
304,-444,515
347,1076,486
372,325,505
376,890,480
199,1211,491
243,963,490
246,341,505
257,742,493
264,1023,485
272,731,553
300,1093,488
304,-461,514
347,1078,486
372,328,505
376,890,479
199,1211,491
243,964,490
246,340,505
257,744,493
264,1062,482
272,728,554
300,1092,487
304,-479,513
347,1081,486
372,328,505
376,890,480
199,1211,491
243,965,490
246,340,504
257,745,493
264,1064,482
272,724,555
300,1092,486
347,1083,486
372,328,505
376,890,480
199,1211,491
243,965,490
246,340,505
257,747,493
264,1065,482
272,721,555
300,1092,486
347,1086,486
372,328,505
376,890,480
199,1211,491
243,965,488
246,340,505
257,748,492
264,1066,481
272,720,557
300,1093,486
347,1088,486
372,325,505
376,890,480
199,1211,491
243,966,488
246,339,505
257,761,499
264,1069,481
272,714,557
300,1094,488
347,1091,486
372,327,506
376,890,480
199,1212,490
243,966,488
246,339,505
257,764,497
264,1070,481
272,710,559
300,1094,487
347,1093,486
372,326,506
376,890,480
199,1212,491
243,966,488
246,340,505
257,765,496
264,1070,481
272,706,559
300,1094,488
347,1096,486
372,326,506
376,890,480
381,1259,490
199,1212,491
243,966,488
246,340,505
257,767,494
264,1071,482
272,700,557
300,1094,487
347,1145,494
372,325,506
376,890,481
381,1259,490
199,1212,491
243,966,488
246,340,505
257,768,493
264,1071,482
272,695,555
300,1094,487
347,1150,495
372,325,506
376,891,480
381,1259,489
199,1212,491
243,966,489
246,341,505
257,769,491
264,1070,482
272,689,555
300,1094,487
347,1155,495
372,325,506
376,891,480
381,1259,488
199,1212,491
243,965,490
246,340,505
257,772,493
264,1070,482
272,680,554
300,1094,486
347,1160,496
372,327,506
376,890,480
381,1259,489
199,1212,491
243,965,489
246,341,505
257,773,492
264,1075,481
272,673,555
300,1092,486
347,1165,496
372,327,505
376,891,480
381,1259,489
199,1212,490
243,965,489
246,340,505
257,774,492
264,1082,482
272,663,555
300,1092,486
347,1169,497
372,326,505
376,890,480
381,1259,490
199,1211,490
243,963,489
246,341,505
257,776,492
264,1086,483
272,651,557
300,1091,486
347,1174,497
372,327,505
376,891,480
381,1259,488
199,1212,489
243,963,489
246,340,504
257,777,493
264,1085,483
272,648,558
300,1091,485
347,1146,495
372,327,505
376,890,480
381,1259,489
199,1212,489
243,963,488
246,340,504
257,778,494
264,1086,483
272,645,558
300,1090,486
347,1145,496
372,327,504
376,890,480
381,1259,489
386,84,566
199,1212,489
243,962,489
246,341,505
257,780,493
264,1087,483
272,637,558
300,1091,485
347,1144,497
372,330,505
376,890,480
381,1259,490
386,120,566
199,1212,489
243,962,489
246,341,505
257,783,493
264,1087,483
272,630,557
300,1091,485
347,1146,498
372,327,506
376,890,480
381,1259,489
386,149,564
199,1212,491
243,962,489
246,342,505
257,784,492
264,1088,483
272,620,554
300,1091,485
347,1145,497
372,315,507
376,890,480
381,1259,488
386,174,564
199,1211,491
243,962,489
246,341,504
257,787,491
264,1089,483
272,608,550
300,1092,485
347,1144,497
372,326,505
376,890,480
381,1259,489
386,203,561
199,1212,492
243,961,489
246,340,503
257,789,491
264,1090,484
272,598,548
300,1093,486
347,1144,496
372,327,505
376,890,480
381,1259,489
386,223,559
199,1212,491
243,962,489
246,341,503
257,790,491
264,1091,484
272,590,548
300,1092,485
347,1144,497
372,327,505
376,890,480
381,1259,490
386,238,559
199,1212,491
243,961,488
246,341,503
257,791,490
264,1092,484
272,575,547
300,1093,485
347,1144,495
372,327,505
376,890,480
381,1259,490
386,259,560
199,1212,491
243,961,488
246,341,503
257,793,489
264,1093,484
272,566,549
300,1093,486
347,1143,495
372,327,505
376,890,479
381,1259,489
386,272,561
199,1212,491
243,962,488
246,341,503
257,795,490
264,1094,484
272,551,550
300,1093,485
347,1144,495
372,328,505
376,890,480
381,1259,490
386,295,563
199,1212,491
243,962,487
246,341,502
257,796,490
264,1095,484
272,540,552
300,1093,485
347,1143,497
372,328,505
376,890,480
381,1258,490
386,313,565
199,1212,491
243,961,487
246,341,502
257,797,490
264,1096,484
272,530,550
300,1093,486
347,1143,496
372,328,505
376,891,479
381,1259,490
386,329,568
199,1212,491
243,961,487
246,340,502
257,799,491
264,1097,484
272,516,548
300,1093,486
347,1143,496
372,328,505
376,891,480
381,1258,490
386,352,569
199,1212,491
243,961,487
246,340,502
257,800,491
264,1098,484
272,511,548
300,1093,486
347,1143,496
372,328,505
376,890,480
381,1258,490
386,367,570
199,1211,491
243,961,487
246,340,502
257,801,491
264,1098,484
272,508,546
300,1093,486
347,1144,496
372,329,505
376,890,480
381,1259,490
386,379,569
199,1211,491
243,961,487
246,340,502
257,803,490
264,1099,484
272,503,543
300,1093,486
347,1144,496
372,329,505
376,890,480
381,1258,490
386,398,567
199,1211,491
243,961,485
246,338,503
257,804,489
264,1100,485
272,502,540
300,1093,485
347,1144,496
372,329,505
376,891,480
381,1258,490
386,412,566
199,1211,490
243,961,485
246,331,504
257,805,490
264,1101,484
272,489,511
300,1093,486
347,1145,497
372,329,505
376,890,480
381,1258,489
386,434,565
199,1211,490
243,961,486
246,328,504
257,806,489
264,1102,484
272,469,500
300,1094,486
347,1145,497
372,329,505
376,891,480
381,1258,489
386,447,565
199,1211,490
243,961,486
246,325,505
257,807,489
264,1103,485
272,469,496
300,1093,486
347,1145,497
372,329,505
376,890,480
381,1258,489
386,455,568
199,1211,490
243,961,486
246,333,505
257,809,489
264,1104,485
272,460,491
300,1093,486
347,1146,497
372,330,505
376,890,480
381,1259,491
386,454,566
199,1211,489
243,961,488
246,336,504
257,810,490
264,1105,485
272,452,486
300,1094,487
347,1146,497
372,330,505
376,891,480
381,1259,491
386,474,568
199,1211,490
243,961,487
246,339,503
257,812,490
264,1106,485
272,444,481
300,1093,486
347,1142,497
372,330,505
376,890,479
381,1259,489
386,490,570
391,393,542
199,1211,491
243,961,487
246,340,503
257,814,490
264,1107,485
272,436,477
300,1093,486
347,1142,497
372,331,505
376,890,479
381,1259,489
386,509,572
391,387,540
199,1211,491
243,961,488
246,340,503
257,815,490
264,1108,485
272,427,472
300,1093,486
347,1142,497
372,331,505
376,890,480
381,1259,488
386,520,573
391,379,538
199,1211,492
243,961,488
246,340,503
257,817,489
264,1109,485
272,419,467
300,1093,486
347,1142,498
372,331,505
376,890,480
381,1259,488
386,532,574
391,371,536
199,1211,490
243,961,488
246,341,503
257,820,489
264,1109,485
272,411,462
300,1093,484
347,1142,496
372,331,504
376,890,480
381,1259,490
386,547,571
391,356,533
199,1211,490
243,960,487
246,341,503
257,821,488
264,1110,485
272,403,458
300,1094,484
347,1142,495
372,331,504
376,891,480
381,1259,489
386,558,570
391,340,530
199,1211,490
243,960,487
246,342,503
257,823,489
264,1111,485
272,395,453
300,1094,485
347,1142,495
372,332,504
376,891,479
381,1259,489
386,570,569
391,304,526
199,1211,491
243,960,486
246,342,503
257,824,488
264,1112,485
272,387,448
300,1095,485
347,1142,495
372,332,504
376,890,479
381,1259,488
386,578,568
391,274,525
199,1211,490
243,959,486
246,342,503
257,826,487
272,378,443
300,1095,485
347,1142,496
372,332,504
376,890,479
381,1259,488
386,590,569
391,232,526
199,1211,490
243,959,486
246,343,503
257,827,488
272,370,438
300,1094,485
347,1142,495
372,332,504
376,891,479
381,1259,488
386,598,569
391,202,527
199,1211,490
243,959,486
246,342,488
257,827,487
272,362,434
300,1095,486
347,1142,496
372,332,504
376,891,479
381,1259,488
386,604,570
391,180,527
199,1211,490
243,959,485
246,342,487
257,829,487
272,354,429
300,1095,485
347,1142,497
372,341,503
376,890,480
381,1259,488
386,612,572
391,162,527
199,1212,490
243,959,485
246,343,485
257,830,487
